cell_id,lat,lon
108,37.15415474693361,-122.42959091554047
109,37.394154335384385,-122.42959092406416
110,37.63415391588609,-122.42959093260684
111,37.874153488375136,-122.42959094116789
112,38.11415305278732,-122.42959094974671
113,38.354152609057756,-122.42959095834267
114,38.59415215712089,-122.42959096695522
115,38.8341516969104,-122.42959097558368
116,39.07415122835925,-122.4295909842275
117,39.314150751399666,-122.42959099288605
118,39.55415026596303,-122.42959100155873
119,39.79414977197997,-122.4295910102449
120,40.034149269380194,-122.42959101894397
121,40.274148758092586,-122.42959102765533
122,40.514148238045145,-122.42959103637837
123,40.7541477091649,-122.42959104511249
124,40.994147171377925,-122.42959105385702
125,41.2341466246093,-122.42959106261138
126,41.474146068783085,-122.42959107137496
127,41.7141455038223,-122.42959108014713
128,41.95414492964885,-122.42959108892727
129,36.91415514431719,-122.18959086792222
130,37.154154740614196,-122.18959088000446
131,37.394154329025326,-122.18959089211451
132,37.63415390948766,-122.1895909042515
133,37.87415348193761,-122.18959091641462
134,38.11415304631102,-122.18959092860293
135,38.35415260254298,-122.18959094081562
136,38.59415215056794,-122.18959095305182
137,38.83415169031958,-122.1895909653107
138,39.07415122173093,-122.18959097759134
139,39.31415074473416,-122.1895909898929
140,39.554150259260695,-122.18959100221453
141,39.794149765241116,-122.1895910145553
142,40.03414926260523,-122.1895910269144
143,40.27414875128186,-122.18959103929099
144,40.514148231199016,-122.1895910516841
145,40.75414770228377,-122.18959106409292
146,40.99414716446217,-122.18959107651658
147,41.23414661765931,-122.18959108895417
148,41.47414606179932,-122.18959110140489
149,41.71414549680512,-122.18959111386775
150,41.9541449225987,-122.18959112634195
151,36.19415630043184,-121.94959078205446
152,36.434155919959984,-121.94959079760017
153,36.67415553178782,-121.94959081318522
154,36.9141551358542,-121.94959082880851
155,37.15415473209741,-121.9495908444689
156,37.3941543204551,-121.94959086016529
157,37.63415390086439,-121.94959087589662
158,37.87415347326169,-121.94959089166174
159,38.114153037582824,-121.94959090745955
160,38.35415259376293,-121.94959092328892
161,38.594152141736465,-121.94959093914878
162,38.83415168143712,-121.94959095503793
163,39.074151212797915,-121.94959097095534
164,39.31415073575102,-121.9495909868998
165,39.554150250227934,-121.94959100287029
166,39.79414975615919,-121.94959101886559
167,40.03414925347459,-121.9495910348846
168,40.27414874210305,-121.94959105092623
169,40.51414822197252,-121.94959106698931
170,40.754147693010104,-121.94959108307272
171,40.994147155141846,-121.94959109917532
172,41.23414660829291,-121.949591115296
173,41.47414605238732,-121.9495911314336
174,41.71414548734815,-121.949591147587
175,41.95414491309729,-121.94959116375506
176,35.95415666289202,-121.70959071321047
177,36.194156289990445,-121.70959073225859
178,36.4341559094496,-121.70959075135634
179,36.674155521208895,-121.70959077050239
180,36.91415512520718,-121.70959078969535
181,37.154154721382696,-121.70959080893392
182,37.39415430967321,-121.70959082821669
183,37.63415389001575,-121.70959084754232
184,37.87415346234682,-121.70959086690944
185,38.11415302660223,-121.70959088631669
186,38.35415258271712,-121.70959090576271
187,38.59415213062596,-121.7095909252461
188,38.83415167026247,-121.7095909447655
189,39.07415120155965,-121.70959096431955
190,39.31415072444976,-121.70959098390685
191,39.554150238864224,-121.70959100352604
192,39.79414974473364,-121.70959102317573
193,40.034149241987826,-121.70959104285451
194,40.274148730555645,-121.70959106256103
195,40.51414821036516,-121.70959108229387
196,40.75414768134342,-121.70959110205168
197,40.994147143416505,-121.70959112183303
198,41.234146596509554,-121.70959114163657
199,41.474146040546685,-121.70959116146084
200,41.71414547545089,-121.70959118130449
201,41.954144901144154,-121.70959120116613
202,35.7141570157981,-121.4695906373416
203,35.954156650391646,-121.46959065987221
204,36.194156277406464,-121.46959068246325
205,36.43415589678251,-121.4695907051131
206,36.674155508459194,-121.46959072782018
207,36.9141551123754,-121.4695907505829
208,37.15415470846941,-121.46959077339962
209,37.394154296678934,-121.46959079626875
210,37.63415387694108,-121.46959081918868
211,37.87415344919235,-121.46959084215779
212,38.11415301336855,-121.46959086517441
213,38.35415256940485,-121.469590888237
214,38.59415211723575,-121.46959091134389
215,38.834151656794994,-121.46959093449341
216,39.07415118801558,-121.469590957684
217,39.314150710829736,-121.46959098091399
218,39.55415022516897,-121.46959100418175
219,39.79414973096389,-121.46959102748565
220,40.03414922814429,-121.46959105082401
221,40.27414871663909,-121.46959107419522
222,40.51414819637634,-121.46959109759763
223,40.75414766728311,-121.46959112102958
224,40.99414712928551,-121.4695911444894
225,41.23414658230871,-121.46959116797551
226,41.47414602627683,-121.46959119148617
227,41.71414546111285,-121.46959121501979
228,41.954144886738796,-121.4695912385747
229,35.47415735925313,-121.22959055447778
230,35.71415700126689,-121.22959058047029
231,35.95415663576203,-121.22959060653447
232,36.19415626267902,-121.2295906326685
233,36.43415588195783,-121.22959065887055
234,36.67415549353789,-121.22959068513875
235,36.91415509735805,-121.22959071147125
236,37.15415469335667,-121.22959073786616
237,37.394154281471465,-121.22959076432166
238,37.63415386163956,-121.22959079083586
239,37.87415343379746,-121.2295908174069
240,38.114152997880986,-121.22959084403288
241,38.35415255382538,-121.22959087071196
242,38.59415210156509,-121.22959089744221
243,38.834151641033905,-121.22959092422178
244,39.074151172164854,-121.22959095104878
245,39.31415069489018,-121.22959097792128
246,39.5541502091414,-121.22959100483745
247,39.79414971484914,-121.22959103179532
248,40.034149211943244,-121.22959105879303
249,40.274148700352626,-121.22959108582872
250,40.514148180005336,-121.22959111290041
251,40.75414765082848,-121.2295911400062
252,40.994147112748216,-121.22959116714424
253,41.234146565689706,-121.22959119431258
254,41.47414600957704,-121.2295912215093
255,41.71414544433331,-121.2295912487325
256,41.9541448698805,-121.22959127598027
257,35.23415769335984,-120.98959046464974
258,35.47415734271928,-120.98959049408288
259,35.71415698461973,-120.98959052359943
260,35.954156619002205,-120.98959055319735
261,36.194156245807164,-120.98959058287451
262,36.4341558649746,-120.98959061262883
263,36.67415547644397,-120.98959064245821
264,36.91415508015418,-120.98959067236055
265,37.154154676043554,-120.98959070233369
266,37.39415426404986,-120.98959073237555
267,37.63415384411024,-120.989590762484
268,37.8741534161612,-120.98959079265694
269,38.114152980138634,-120.9895908228922
270,38.35415253597773,-120.98959085318768
271,38.59415208361303,-120.98959088354118
272,38.83415162297832,-120.98959091395065
273,39.0741511540066,-120.98959094441388
274,39.314150676630234,-120.98959097492872
275,39.554150190780646,-120.98959100549307
276,39.794149696388594,-120.98959103610473
277,40.034149193383854,-120.98959106676156
278,40.27414868169541,-120.9895910974614
279,40.514148161251306,-120.98959112820206
280,40.754147631978725,-120.98959115898141
281,40.99414709380378,-120.98959118979728
282,41.23414654665169,-120.98959122064748
283,41.474145990446544,-120.98959125152983
284,41.71414542511149,-120.9895912824422
285,41.9541448505685,-120.98959131338239
286,34.51415868299162,-120.74959030248141
287,34.75415835424823,-120.74959033513505
288,34.99415801822077,-120.74959036788894
289,35.23415767485161,-120.74959040074081
290,35.47415732408269,-120.74959043368833
291,35.71415696585548,-120.74959046672913
292,35.954156600110984,-120.74959049986094
293,36.194156226789715,-120.74959053308135
294,36.43415584583168,-120.74959056638806
295,36.67415545717635,-120.7495905997787
296,36.914155060762646,-120.7495906332509
297,37.15415465652894,-120.74959066680232
298,37.394154244412995,-120.74959070043056
299,37.63415382435201,-120.74959073413324
300,37.874153396282495,-120.74959076790802
301,38.11415296014039,-120.74959080175248
302,38.35415251586089,-120.74959083566424
303,38.594152063378516,-120.7495908696409
304,38.83415160262714,-120.74959090368009
305,39.07415113353979,-120.74959093777937
306,39.314150656048795,-120.74959097193637
307,39.554150170085705,-120.74959100614865
308,39.79414967558119,-120.74959104041383
309,40.0341491724651,-120.74959107472945
310,40.27414866066644,-120.74959110909316
311,40.514148140113306,-120.74959114350246
312,40.75414761073284,-120.749591177955
313,40.99414707245126,-120.74959121244827
314,41.23414652519372,-120.7495912469799
315,41.47414596888443,-120.74959128154747
316,41.71414540344648,-120.7495913161485
317,41.95414482880192,-120.74959135078058
318,34.03415929898111,-120.50959015615905
319,34.514158662826446,-120.50959022809049
320,34.75415833393816,-120.50959026422768
321,34.99415799776645,-120.50959030047572
322,35.234157654253785,-120.50959033683208
323,35.47415730334206,-120.50959037329419
324,35.71415694497284,-120.50959040985947
325,35.954156579087105,-120.50959044652531
326,36.194156205625426,-120.50959048328914
327,36.4341558245278,-120.50959052014836
328,36.67415543573373,-120.50959055710035
329,36.91415503918219,-120.5095905941425
330,37.15415463481159,-120.50959063127219
331,37.39415422255967,-120.50959066848678
332,37.63415380236366,-120.50959070578371
333,37.87415337416014,-120.50959074316026
334,38.114152937885045,-120.50959078061383
335,38.35415249347359,-120.50959081814179
336,38.59415204086039,-120.50959085574146
337,38.834151579979235,-120.50959089341019
338,39.07415111076325,-120.50959093114534
339,39.3141506331448,-120.50959096894422
340,39.55415014705539,-120.5095910068042
341,39.794149652425816,-120.50959104472258
342,40.0341491491859,-120.5095910826967
343,40.274148637264645,-120.50959112072388
344,40.514148116590206,-120.50959115880146
345,40.7541475870898,-120.5095911969267
346,40.99414704868957,-120.50959123509698
347,41.2341465013148,-120.5095912733096
348,41.47414594488966,-120.50959131156182
349,41.714145379337275,-120.50959134985098
350,41.95414480457975,-120.50959138817439
351,33.79415958463105,-120.26959003559237
352,34.03415927708988,-120.26959007483228
353,34.514158640613935,-120.26959015369884
354,34.75415831156609,-120.2695901933199
355,34.99415797523561,-120.2695902330624
356,35.23415763156489,-120.26959027292355
357,35.47415728049596,-120.26959031290053
358,35.714156921970364,-120.26959035299049
359,35.95415655592913,-120.26959039319058
360,36.194156182312824,-120.26959043349798
361,36.434155801061515,-120.26959047390983
362,36.674155412114715,-120.26959051442326
363,36.914155015411446,-120.26959055503542
364,37.15415461089008,-120.26959059574345
365,37.39415419848846,-120.26959063654442
366,37.63415377814384,-120.2695906774355
367,37.87415334979279,-120.2695907184138
368,38.11415291337126,-120.26959075947639
369,38.35415246881459,-120.2695908006204
370,38.594152016057286,-120.26959084184288
371,38.83415155503329,-120.26959088314099
372,39.07415108567571,-120.26959092451176
373,39.314150607916915,-120.2695909659523
374,39.554150121688494,-120.26959100745965
375,39.79414962692121,-120.26959104903094
376,40.03414912354496,-120.26959109066317
377,40.27414861148879,-120.26959113235348
378,40.51414809068086,-120.26959117409886
379,40.75414756104837,-120.2695912158964
380,40.99414702251758,-120.26959125774316
381,41.23414647501372,-120.26959129963618
382,41.47414591846106,-120.26959134157251
383,41.714145352782744,-120.26959138354921
384,41.954144777900844,-120.26959142556332
385,33.79415956089682,-120.02958995081276
386,34.03415925317916,-120.02958999350388
387,34.51415861635246,-120.02959007930636
388,34.75415828713041,-120.0295901224117
389,34.99415795062654,-120.02959016564904
390,35.23415760678333,-120.02959020901528
391,35.47415725554278,-120.02959025250739
392,35.71415689684647,-120.02959029612225
393,35.95415653063547,-120.02959033985682
394,36.19415615685038,-120.02959038370794
395,36.43415577543131,-120.02959042767257
396,36.67415538631777,-120.02959047174758
397,36.914154989448825,-120.02959051592981
398,37.154154584762914,-120.02959056021618
399,37.39415417219788,-120.02959060460357
400,37.634153751691,-120.02959064908879
401,37.874153323178895,-120.02959069366874
402,38.11415288659757,-120.02959073834025
403,38.35415244188232,-120.02959078310016
404,38.594151988967795,-120.02959082794536
405,38.83415152778786,-120.02959087287259
406,39.07415105827572,-120.02959091787874
407,39.31415058036374,-120.02959096296064
408,39.554150093983594,-120.02959100811508
409,39.79414959906601,-120.02959105333888
410,40.034149095540954,-120.02959109862884
411,40.274148583337514,-120.02959114398178
412,40.51414806238386,-120.02959118939452
413,40.754147532607256,-120.02959123486384
414,40.99414699393394,-120.02959128038653
415,41.23414644628924,-120.0295913259594
416,41.4741458895974,-120.02959137157922
417,41.714145323781636,-120.0295914172428
418,41.95414474876403,-120.02959146294691
419,34.03415922724714,-119.7895899121737
420,34.51415859004024,-119.78959000491308
421,34.75415826062935,-119.78959005150308
422,34.99415792393756,-119.78959009823562
423,35.23415757990734,-119.7895901451073
424,35.474157228480756,-119.78959019211483
425,35.71415686959941,-119.78959023925488
426,35.954156503204395,-119.78959028652412
427,36.194156129236376,-119.7895903339192
428,36.43415574763542,-119.78959038143675
429,36.67415535834118,-119.78959042907343
430,36.914154961292695,-119.78959047682584
431,37.15415455642841,-119.78959052469062
432,37.394154143686265,-119.78959057266438
433,37.63415372300353,-119.78959062074372
434,37.87415329431689,-119.78959066892527
435,38.11415285756235,-119.78959071720557
436,38.354152412675255,-119.78959076558125
437,38.594151959590306,-119.78959081404889
438,38.834151498241376,-119.78959086260507
439,33.31416010253026,-119.54958968256136
440,34.034159199291906,-119.54958983084161
441,34.27415888406676,-119.54958988060022
442,34.51415856167534,-119.54958993051888
443,34.75415823206099,-119.549589980594
444,34.99415789516672,-119.54959003082209
445,35.23415755093503,-119.54959008119958
446,35.47415719930801,-119.54959013172288
447,35.7141568402273,-119.54959018238843
448,35.954156473634036,-119.54959023319259
449,36.1941560994689,-119.5495902841318
450,36.434155717672056,-119.54959033520248
451,36.674155328183105,-119.54959038640094
452,36.914154930941166,-119.54959043772361
453,37.15415452588477,-119.54959048916685
454,37.39415411295182,-119.54959054072697
455,37.63415369207963,-119.54959059240039
456,37.87415326320496,-119.54959064418344
457,38.11415282626383,-119.54959069607243
458,38.35415238119164,-119.54959074806371
459,38.59415192792308,-119.54959080015362
460,38.83415146639214,-119.54959085233845
461,33.31416007321519,-119.30958959090323
462,34.03415916931134,-119.30958974950752
463,34.274158853866155,-119.30958980273013
464,34.51415853125566,-119.30958985612371
465,34.754158201423266,-119.30958990968445
466,34.99415786431198,-119.30958996340856
467,35.23415751986434,-119.30959001729224
468,35.47415716802248,-119.30959007133164
469,35.71415680872809,-119.30959012552294
470,35.95415644192237,-119.30959017986231
471,36.194156067546004,-119.3095902343459
472,36.43415568553918,-119.30959028896984
473,36.67415529584158,-119.30959034373025
474,36.91415489839235,-119.30959039862326
475,37.15415449313003,-119.30959045364497
476,37.39415407999258,-119.30959050879152
477,37.63415365891739,-119.30959056405896
478,37.87415322984123,-119.30959061944344
479,38.114152792700125,-119.30959067494099
480,38.35415234742957,-119.30959073054768
481,38.5941518939643,-119.30959078625962
482,34.03415913730316,-119.06958966817129
483,34.274158821623196,-119.06958972485849
484,34.514158498778976,-119.06958978172754
485,34.75415816871393,-119.06958983877438
486,34.994157831371076,-119.06958989599498
487,35.234157486693036,-119.06958995338526
488,35.47415713462199,-119.06959001094117
489,35.71415677509965,-119.06959006865858
490,35.954156408067234,-119.06959012653344
491,36.19415603346549,-119.06959018456162
492,36.43415565123467,-119.06959024273903
493,36.674155261314475,-119.06959030106151
494,36.914154863644086,-119.06959035952497
495,37.1541544581621,-119.06959041812522
496,37.39415404480651,-119.06959047685815
497,37.63415362351476,-119.06959053571961
498,37.87415319422361,-119.06959059470539
499,38.11415275686924,-119.06959065381132
500,38.354152311387075,-119.06959071303326
501,34.03415910326499,-118.82958958683278
502,34.27415878733553,-118.82958964698521
503,34.51415846424291,-118.82958970733034
504,34.7541581339306,-118.82958976786382
505,34.994157796341675,-118.8295898285814
506,35.23415745141881,-118.82958988947873
507,35.474157099104204,-118.82958995055151
508,35.714156739339614,-118.82959001179537
509,35.954156372066315,-118.82959007320603
510,36.194155997225096,-118.82959013477905
511,36.434155614756264,-118.82959019651014
512,36.67415522459952,-118.82959025839484
513,36.91415482669414,-118.82959032042885
514,37.154154420978735,-118.82959038260769
515,37.39415400739136,-118.82959044492702
516,37.63415358586953,-118.8295905073824
517,37.87415315635,-118.82959056996938
518,38.114152718768985,-118.82959063268359
519,38.35415227306201,-118.82959069552057
520,32.834160542682326,-118.58958919060989
521,33.0741602614649,-118.58958925314336
522,33.31415997336217,-118.58958931590277
523,33.55415967831956,-118.58958937888366
524,34.034159067194274,-118.58958950549193
525,34.27415875100058,-118.58958956911027
526,34.514158427644915,-118.58958963293205
527,34.75415809707076,-118.58958969695277
528,34.99415775922127,-118.58958976116783
529,35.234157414039146,-118.58958982557269
530,35.47415706146663,-118.58958989016276
531,35.714156701445525,-118.58958995493349
532,35.954156333917155,-118.5895900198802
533,36.194155958822364,-118.58959008499838
534,36.43415557610149,-118.5895901502833
535,36.67415518569432,-118.58959021573042
536,36.91415478754012,-118.58959028133506
537,37.15415438157756,-118.58959034709257
538,37.3941539677448,-118.58959041299829
539,37.63415354597932,-118.58959047904754
540,37.87415311621801,-118.58959054523565
541,38.11415267839707,-118.58959061155792
542,32.83416050598792,-118.34958909210316
543,33.314159936099934,-118.34958922422645
544,33.55415964077494,-118.34958929064028
545,33.79415933845614,-118.34958935728257
546,34.03415902908826,-118.34958942414856
547,34.27415871261563,-118.34958949123352
548,34.51415838898228,-118.34958955853264
549,34.75415805813175,-118.34958962604117
550,34.99415772000721,-118.34958969375428
551,35.23415737455138,-118.34958976166718
552,35.474157021706624,-118.34958982977498
553,35.71415666141475,-118.34958989807292
554,35.954156293617146,-118.34958996655608
555,36.19415591825471,-118.34959003521963
556,36.434155535267806,-118.34959010405869
557,36.674155144596284,-118.34959017306835
558,36.91415474617947,-118.34959024224376
559,37.15415433995611,-118.34959031157996
560,37.39415392586434,-118.34959038107208
561,37.634153503841716,-118.34959045071516
562,37.87415307382521,-118.34959052050426
563,33.55415960122177,-118.10958920239264
564,33.79415929860687,-118.10958927248019
565,34.03415898894409,-118.10958934280261
566,34.274158672177876,-118.10958941335493
567,34.514158348252195,-118.10958948413209
568,34.7541580171107,-118.10958955512906
569,34.99415767869661,-118.10958962634082
570,35.23415733295273,-118.10958969776223
571,35.474156979821394,-118.10958976938828
572,35.714156619244534,-118.10958984121382
573,35.95415625116354,-118.10958991323378
574,36.1941558755194,-118.10958998544302
575,36.43415549225249,-118.10959005783641
576,36.67415510130275,-118.10959013040882
577,36.91415470260955,-118.1095902031551
578,37.154154296111656,-118.10959027607005
579,37.39415388174729,-118.10959034914856
580,37.634153459454076,-118.10959042238538
581,33.55415955965701,-117.86958911414061
582,33.7941592567312,-117.86958918767431
583,34.0341589467588,-117.86958926145398
584,34.274158629684266,-117.86958933547444
585,34.514158305451666,-117.86958940973035
586,34.754157974004684,-117.86958948421645
587,34.9941576352866,-117.86958955892743
588,35.234157289240244,-117.86958963385793
589,35.47415693580803,-117.86958970900268
590,35.714156574931955,-117.86958978435628
591,35.95415620655346,-117.86958985991339
592,36.19415583061355,-117.86958993566863
593,36.434155447052696,-117.86959001161661
594,36.67415505581087,-117.86959008775194
595,36.9141546568275,-117.8695901640692
596,37.15415425004143,-117.86959024056299
597,37.394153835390924,-117.86959031722786
598,37.63415341281363,-117.86959039405836
599,33.314159812338865,-117.6295889491658
600,33.55415951607746,-117.629589025884
601,33.79415921282592,-117.62958910286477
602,34.03415890252916,-117.62958918010261
603,34.27415858513164,-117.62958925759199
604,34.51415826057752,-117.62958933532742
605,34.754157928810514,-117.62958941330335
606,34.994157589773984,-117.62958949151418
607,35.23415724341081,-117.62958956995438
608,35.474156889663455,-117.62958964861832
609,35.71415652847394,-117.62958972750043
610,35.95415615978382,-117.62958980659506
611,36.19415578353412,-117.62958988589662
612,36.434155399665386,-117.62958996539945
613,36.67415500811765,-117.6295900450979
614,36.91415460883038,-117.62959012498628
615,37.15415420174248,-117.62959020505893
616,37.3941537867923,-117.62959028531017
617,32.83416033954182,-117.38958869800196
618,33.074160056752255,-117.38958877759217
619,33.31415976708303,-117.38958885746761
620,33.55415947047976,-117.38958893762263
621,33.79415916688772,-117.38958901805145
622,34.03415885625184,-117.38958909874836
623,34.274158538516716,-117.38958917970757
624,34.51415821362648,-117.38958926092332
625,34.75415788152496,-117.38958934238977
626,34.99415754215554,-117.38958942410115
627,35.23415719546119,-117.38958950605159
628,35.474156841384406,-117.3895895882353
629,35.7141564798673,-117.38958967064637
630,35.95415611085144,-117.38958975327895
631,36.19415573427796,-117.38958983612717
632,36.43415535008746,-117.38958991918508
633,36.67415495821996,-117.38959000244685
634,36.914154558615095,-117.38959008590649
635,37.15415415121174,-117.38959016955808
636,32.59416056932119,-117.14958851675443
637,32.834160292996614,-117.14958859945651
638,33.07416000984769,-117.14958868246148
639,33.31415971982038,-117.14958876576341
640,33.5541594228604,-117.14958884935633
641,33.79415911891307,-117.14958893323424
642,34.0341588079234,-117.14958901739116
643,34.27415848983597,-117.1495891018211
644,34.51415816459508,-117.14958918651794
645,34.75415783214456,-117.14958927147573
646,34.99415749242784,-117.14958935668834
647,35.23415714538797,-117.14958944214969
648,35.474156790967534,-117.14958952785368
649,35.714156429108655,-117.1495896137942
650,35.954156059753004,-117.14958969996515
651,36.194155682841746,-117.14958978636035
652,36.43415529831555,-117.14958987297365
653,36.674154906114545,-117.14958995979893
654,36.91415450617834,-117.14959004682996
655,37.154154098445986,-117.14959013406053
656,32.594160521171005,-116.90958841479612
657,32.834160244470795,-116.90958850090236
658,33.07415996094751,-116.9095885873234
659,33.31415967054725,-116.90958867405297
660,33.55415937321572,-116.90958876108493
661,33.794159068898345,-116.90958884841302
662,34.03415875754016,-116.90958893603096
663,34.27415843908586,-116.90958902393251
664,34.51415811347973,-116.90958911211138
665,34.754157780665714,-116.90958920056126
666,34.99415744058733,-116.90958928927579
667,35.23415709318762,-116.9095893782487
668,35.47415673840929,-116.90958946747357
669,35.714156376194516,-116.90958955694407
670,35.95415600648501,-116.9095896466538
671,36.194155629222024,-116.90958973659635
672,36.43415524434628,-116.90958982676536
673,36.67415485179799,-116.90958991715432
674,36.9141544515168,-116.90959000775685
675,32.59416047105131,-116.66958831282747
676,32.83416019396045,-116.66958840233927
677,33.07415991004791,-116.66958849217765
678,33.31415961925979,-116.66958858233617
679,33.55415932154191,-116.66958867280835
680,33.79415901683974,-116.66958876358768
681,34.03415870509835,-116.66958885466768
682,34.27415838626254,-116.66958894604184
683,34.514158060276664,-116.66958903770359
684,34.75415772708471,-116.66958912964638
685,34.99415738663025,-116.66958922186363
686,35.23415703885643,-116.66958931434874
687,35.47415668370599,-116.66958940709509
688,35.71415632112119,-116.6695895000961
689,35.95415595104381,-116.66958959334504
690,36.19415557341516,-116.66958968683534
691,36.43415518817603,-116.66958978056027
692,36.67415479526669,-116.6695898745132
693,32.5941604189581,-116.42958821084814
694,32.8341601414616,-116.42958830376692
695,33.07415985714485,-116.42958839702402
696,33.31415956595401,-116.42958849061273
697,33.55415926783497,-116.42958858452634
698,33.794158962733256,-116.42958867875811
699,34.03415865059402,-116.42958877330128
700,34.27415833136211,-116.42958886814903
701,34.51415800498197,-116.42958896329458
702,34.75415767139764,-116.42958905873114
703,34.99415733055277,-116.42958915445188
704,35.23415698239057,-116.4295892504499
705,35.47415662685385,-116.42958934671836
706,35.714156263884895,-116.42958944325038
707,35.954155893425636,-116.42958954003903
708,36.19415551541741,-116.42958963707746
709,36.43415512980107,-116.42958973435867
710,32.594160364887166,-116.18958810885776
711,32.834160086970044,-116.18958820518503
712,33.07415980223418,-116.18958830186227
713,33.31415951062574,-116.18958839888255
714,33.55415921209077,-116.18958849623887
715,33.794158906574786,-116.18958859392424
716,34.03415859402307,-116.18958869193163
717,34.274158274380504,-116.18958879025405
718,34.51415794759159,-116.1895888888844
719,34.75415761360046,-116.1895889878156
720,34.99415727235085,-116.18958908704062
721,35.234156923786,-116.18958918655228
722,35.47415656784883,-116.18958928634348
723,35.714156204481704,-116.18958938640709
724,35.954155833626565,-116.18958948673594
725,36.19415545522487,-116.18958958732283
726,36.43415506921754,-116.18958968816064
727,32.59416030883418,-115.94958800685606
728,32.83416003048147,-115.94958810659335
729,33.074159745311555,-115.9495882066922
730,33.314159453270726,-115.94958830714542
731,33.55415915430501,-115.94958840794574
732,33.79415884836009,-115.94958850908596
733,34.03415853538124,-115.94958861055878
734,34.27415821531345,-115.94958871235688
735,34.5141578881013,-115.94958881447302
